what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1470882444269
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1470882444318
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1470882444390
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1470882444425
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1470882444529
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1470882444611
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1470882444613
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1470882444699
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1470882444700
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1470882444701
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1470882444953
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1470882445060
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1470882445128
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1470882445150
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1470882445296
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1470882445296
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1470882445297
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1470882445297
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1470882445344
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1470882445391
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1470882445392
os,sysinfo,,,"win32",1470882445439
arch,sysinfo,,,"x86_64",1470882445439
ws,sysinfo,,,"win32",1470882445439
locale,sysinfo,,,"zh_CN",1470882445439
processors,sysinfo,,,"2",1470882445439
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470882445439
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1470882445439
java.specification.name,sysinfo,,,"Java Platform API Specification",1470882445439
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470882445439
java.specification.version,sysinfo,,,"1.7",1470882445439
java.vendor,sysinfo,,,"Oracle Corporation",1470882445439
java.version,sysinfo,,,"1.7.0_25",1470882445439
java.vm.info,sysinfo,,,"mixed mode",1470882445439
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1470882445439
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470882445439
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470882445439
java.vm.specification.version,sysinfo,,,"1.7",1470882445439
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470882445439
java.vm.version,sysinfo,,,"23.25-b01",1470882445439
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1470882445520
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470882445911
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1470882446079
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1470882446447
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1470882449529
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1470882449531
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470882450981
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1470882452745
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1470882452865
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470882458520
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1470882459639
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1470882460834
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470882461248
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1470882464846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882467126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882468513
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1470882470702
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1470882471089
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1470882471120
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1470882471191
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1470882471305
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1470882471345
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1470882471487
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1470882471513
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1470882472168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470882472565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470882475828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882478168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882479401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882486428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882486513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882491072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882491235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470882491441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882499283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882500345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470882501516
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882508276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470882511930
