what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1470917709354
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1470917709355
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1470917709356
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1470917709358
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1470917709359
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1470917709420
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1470917709421
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1470917709422
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1470917709424
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1470917709425
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1470917709426
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1470917709427
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1470917709428
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1470917709648
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1470917709648
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1470917709649
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1470917709650
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1470917709703
os,sysinfo,,,"win32",1470917709722
arch,sysinfo,,,"x86_64",1470917709722
ws,sysinfo,,,"win32",1470917709722
locale,sysinfo,,,"zh_CN",1470917709722
processors,sysinfo,,,"2",1470917709722
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470917709722
java.runtime.version,sysinfo,,,"1.7.0_25-b17",1470917709722
java.specification.name,sysinfo,,,"Java Platform API Specification",1470917709722
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470917709722
java.specification.version,sysinfo,,,"1.7",1470917709722
java.vendor,sysinfo,,,"Oracle Corporation",1470917709722
java.version,sysinfo,,,"1.7.0_25",1470917709722
java.vm.info,sysinfo,,,"mixed mode",1470917709722
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1470917709722
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470917709722
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470917709722
java.vm.specification.version,sysinfo,,,"1.7",1470917709722
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470917709722
java.vm.version,sysinfo,,,"23.25-b01",1470917709722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917709788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917709794
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1470917710462
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1470917710722
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1470917711203
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1470917711207
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1470917711904
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1470917711929
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1470917712124
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1470917712343
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1470917712344
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1470917712638
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1470917720741
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1470917722685
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1470917722864
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1470917723469
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1470917723595
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1470917723597
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1470917723776
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1470917723880
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1470917723896
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1470917724215
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1470917725609
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1470917725642
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1470917725790
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1470917728674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917733673
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1470917736332
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470917736335
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1470917737395
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1470917738625
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1470917738770
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1470917738934
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1470917738935
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1470917739511
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1470917742089
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.closeProject",1470917742102
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1470917742126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917742441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917743895
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470917751024
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1470917752005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917752052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917846798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917847735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917852951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917853792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917884743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917885562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917886386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917886765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917913729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470917927775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918171125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918171441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918174736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918174904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918176059
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470918176358
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1470918182245
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1470962867837
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1470962867839
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1470962867840
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1470962867841
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1470962867842
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1470962867843
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1470962867943
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1470962867945
